date,number_redds,number_salmon,depth_m,pot_depth_m,velocity_m_s,percent_fines,percent_small,percent_med,percent_large,percent_boulder,redd_width_m,redd_length_m,longitude,latitude,elevation_ft,accuracy_ft,boat_point
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59977217535157,39.466116886682734,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5996868940833,39.46608695520535,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59965772227365,39.46608088245499,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59958262063547,39.466055182111035,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59955883313685,39.46603798362739,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59955809785984,39.466021315075416,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59951047827282,39.46606973849986,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59922378033741,39.466169108298416,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59912322807833,39.46624334753677,NA,NA,NA
2019-11-19,1,1,0.3,0.3,0.34,15,40,45,0,0,1.8,3.8,-121.59895059686336,39.46628838138148,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59900277763872,39.46632380717895,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59892412583812,39.466323841559735,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59886134507656,39.4664616244964,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59873983471591,39.46651781587043,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59863413511631,39.466493962645735,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59862923713818,39.466570651729846,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59872877290464,39.46675748663307,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59861475400706,39.466703871847066,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59854174674315,39.46667632197124,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59851607216012,39.4666622180286,NA,NA,NA
2019-11-19,1,0,0.34,0.5,0.58,10,30,55,5,0,1.4,2.6,-121.59846379206714,39.46666708402782,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59840357334869,39.46665162661209,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59841177041051,39.4666839816151,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5983820736396,39.466749253273555,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59818306098529,39.46680547385266,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59812643978735,39.466797267753556,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59811306128259,39.46672537697079,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5980719144707,39.466656250856516,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59805143212779,39.46664582246979,NA,NA,NA
2019-11-19,1,1,0.27,0.49,0.72,5,35,40,20,0,1.9,3.5,-121.5980679076808,39.46673947397572,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59806099503,39.46682615797891,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59805602670988,39.46690342282978,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59801369090447,39.46675105598234,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59796102187013,39.46665772489468,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59791472172498,39.46665713054708,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59790314256452,39.46664502549258,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5978931383769,39.466729933254825,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59789698860203,39.46694582585469,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5978427839727,39.46698053687572,NA,NA,NA
2019-11-19,1,2,0.5,0.63,0.59,5,40,20,25,10,2.4,3.6,-121.59777610959027,39.466958324793495,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59777180238154,39.466991637281595,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59775660232815,39.466848941079476,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59771887033274,39.466828609725084,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59772168480983,39.46669072593067,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59770078884195,39.46667368808407,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59766374233428,39.466804509557036,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59769817422715,39.46685894043071,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59757554097368,39.4668268089564,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59756139717909,39.4667959589389,NA,NA,NA
2019-11-19,1,1,0.22,0.34,0.38,20,30,20,30,0,1,1.6,-121.59758010680032,39.46669782124832,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59759163384352,39.46694238651226,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59752859450003,39.466960880752204,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59745700024018,39.46687743951703,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59737939008868,39.46680993662962,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59708974076521,39.46664963923768,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59705531575179,39.466662612891106,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59695560269968,39.46678115404927,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59425998620188,39.46724803426194,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59421947476491,39.4672936491769,NA,NA,NA
2019-11-19,1,1,0.08,0.21,0.57,0,55,30,10,5,1.5,2.9,-121.59412406947332,39.46735381841994,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59414351849969,39.467374560582286,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59409125394072,39.46737283840984,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59400246658558,39.467310964605154,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59398491223773,39.46732892571306,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59393960908736,39.46736713934887,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59390650791447,39.46746271469537,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59384749073286,39.46735467260261,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59379753660089,39.467366952912826,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59382970826921,39.46743766586659,NA,NA,NA
2019-11-19,1,1,0.18,0.3,0.73,0,40,50,10,0,1.8,3.3,-121.59381102006469,39.46745824418541,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.593773318821,39.46746183375742,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59372159986391,39.46746592052468,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5936427251778,39.46748100451304,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59338922669188,39.46756469635446,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59335799587913,39.46769030682131,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59325054181181,39.46758503019672,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59313915441716,39.46757809622069,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59313401418848,39.46743160180747,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5931402005902,39.46738012985334,NA,NA,NA
2019-11-19,1,0,0.62,0.68,0.44,20,20,30,30,0,1.4,2.5,-121.59306332952193,39.46740366213952,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59319457619542,39.467395933758866,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59328506497907,39.4674044619113,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59327725988585,39.4673793103797,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59323035426887,39.467340071508886,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59326498417062,39.46729735010875,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59332846918146,39.46734569153052,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59341092323146,39.46734450859715,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59334736876833,39.46728633635541,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5933204173448,39.467227156289,NA,NA,NA
2019-11-19,1,0,0.3,0.4,0.33,0,60,10,15,15,1.6,2.1,-121.5932527398063,39.46716534809178,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59326658470557,39.46716188452509,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59352613760166,39.467310312424026,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5935289201818,39.46725236605721,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59365245040573,39.46723065023345,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.59381587784554,39.46723887984385,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57882410080751,39.49127149069147,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57889993358708,39.49128106737177,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57886310840425,39.49132605493309,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57893847415586,39.491439097395876,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57899550541639,39.49147828549956,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57890666101322,39.49154461274023,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57885939650811,39.491531186615546,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57887528488001,39.49159439719369,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57888867835018,39.49175157921001,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57887113299117,39.49199360014093,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57887264333108,39.49212158845632,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57907674080704,39.491903336854286,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57912024479832,39.491783341034846,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57914344358213,39.49175880186607,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57914701039662,39.49185091924773,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57910984515682,39.491670426012945,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57907832831835,39.49161517854776,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57902501237244,39.49151458729709,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57900062619571,39.49139526634001,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57900060090137,39.49128628035681,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57891996022171,39.491270680310954,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57892708189318,39.491142509174345,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57882290427034,39.49116178760473,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57880940492676,39.49099268396446,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57884130666669,39.491033574176015,NA,NA,NA
2019-11-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.57889500315015,39.490957825284745,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63324496549886,39.3796222745342,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62759257444895,39.386326516645795,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62763037552858,39.38633684681734,NA,NA,NA
2019-11-22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6275288702857,39.386421012457454,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62751401956264,39.3864933156958,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62771700426336,39.38649819707271,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62673788904665,39.41575911253359,NA,NA,NA
2019-11-22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62666455279712,39.41584514107661,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62654876174933,39.41598964906274,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62682672631081,39.41577285674369,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62696971452107,39.415928267859584,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62895274426259,39.43086308295333,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62910942484179,39.43084628784261,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62920009597839,39.43098858221903,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62936421056648,39.4310299990898,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62951999671729,39.431118161538926,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62951842545728,39.43103291568603,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62937836428364,39.43095102944092,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6293526851422,39.43082544018636,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62924256368075,39.43080471636109,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6292002334381,39.43078060174412,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62954791209398,39.43063510306992,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62957863228209,39.430630914916804,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62958091193381,39.430571492574984,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6296251942432,39.430517322532516,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62964108633321,39.430491335197516,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62967134528508,39.43048162735111,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6297088495396,39.43045199324005,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62948633014209,39.430501873608996,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62951121536922,39.430542280202936,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62913592642818,39.43023809736492,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62907370260457,39.43076423449079,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6290507467263,39.43080678930003,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62892468339913,39.430767757770624,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62888552926148,39.43072091174574,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.62892420265926,39.42960863677793,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6324220620346,39.43120684356243,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6359081893075,39.43479677977405,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63580480126066,39.43471815156583,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63566995263479,39.43471614621983,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63552128448389,39.43875836943949,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63624616808332,39.43774439701558,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63620567191386,39.43789222067648,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63609154816533,39.438086736571094,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63598612940707,39.4381155311088,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63593943560271,39.438122957444754,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63599957411037,39.43814647658061,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6360977200016,39.438040181275774,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6360629920898,39.4379965071055,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63617983341153,39.43803083661554,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6366319506853,39.450749821617954,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6367827303843,39.45080657831445,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63684921104749,39.45082964878491,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63704561048638,39.45089934689765,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63715257394577,39.450930586353266,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63722008413357,39.450971202452045,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63731757841337,39.45101363853703,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63745025323387,39.4510959783016,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63760572713682,39.451169556848335,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63767938538975,39.45120125257075,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63777277446827,39.451280825117195,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63782243559274,39.45130525675793,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63787352996397,39.45132293853503,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63790397935446,39.45136171453099,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63795557820065,39.451420902983394,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63802062897484,39.451491754943206,NA,NA,NA
2019-11-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.63809870745739,39.451595448307934,NA,NA,NA
2020-09-22,1,0,0.48,0.54,0.718,10,20,30,30,10,0.5,1.8,-121.5513479621348,39.51786844106637,NA,NA,NA
2020-09-22,1,0,0.72,0.84,1.012,0,30,40,30,0,0.5,1.5,-121.55114981477762,39.517816488359756,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55198497928994,39.5176009971806,NA,NA,NA
2020-09-22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5519596306808,39.51762062051395,NA,NA,NA
2020-09-22,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55196208016382,39.51747970759533,NA,NA,NA
2020-09-22,1,2,0.47,0.5,0.25,10,20,50,20,0,0.7,1.8,-121.55248397299498,39.51738033177057,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55245220032194,39.517240398191454,NA,NA,NA
2020-09-22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55311607158528,39.51710507175299,NA,NA,NA
2020-09-22,1,0,0.49,0.5,0.282,20,40,30,10,0,1,2,-121.55296616071284,39.51725239313076,NA,NA,NA
2020-09-22,1,0,0.52,0.55,0.343,20,40,30,10,0,1.2,2.2,-121.55293063263197,39.51723283159239,NA,NA,NA
2020-09-22,1,0,0.58,0.6,0.322,30,40,20,10,0,1,2,-121.55285955346244,39.51726095884773,NA,NA,NA
2020-09-22,1,0,0.7,0.7,0.302,0,10,30,50,10,0.8,1.5,-121.55283760153031,39.51723744873946,NA,NA,NA
2020-09-22,1,0,0.7,0.7,0.562,10,30,40,20,0,0.8,2.2,-121.55392651871463,39.51689100675384,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55398786312217,39.51690874478624,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55418630444078,39.51683149287093,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5542575891421,39.51681753107751,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5534005442503,39.51688853428579,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55360569347667,39.51682216984383,NA,NA,NA
2020-09-22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55623668520023,39.51643430220939,NA,NA,NA
